sub,blk,blkType,trl,dur,isLet,oriT,oriC,resp,rt,acc
16,6,1,6,8,0,3.06,6.2,1,0.584, False
16,6,1,7,9,0,4.69,1.55,0,1.302, True
16,6,1,8,9,1,0.4,3.55,1,0.483, True
16,6,1,9,8,0,0.88,4.02,0,0.741, True
16,6,1,10,8,0,4.18,1.04,0,0.862, True
16,6,1,11,7,1,2.99,6.13,1,0.718, True
16,6,1,12,7,1,0.79,3.93,1,0.355, True
16,6,1,13,6,0,4.85,1.71,0,1.171, True
16,6,1,14,6,0,4.39,1.25,1,0.576, False
16,6,1,15,7,1,5.26,2.11,0,0.344, False
16,6,1,16,8,1,4.46,1.32,1,0.435, True
16,6,1,17,8,1,2.66,5.81,1,0.4, True
16,6,1,18,7,1,5.35,2.21,1,0.419, True
16,6,1,19,7,1,5.11,1.97,1,0.411, True
16,6,1,20,6,1,4.59,1.45,0,0.499, False
16,6,1,21,7,0,6.07,2.93,1,0.363, False
16,6,1,22,8,1,5.63,2.49,1,0.491, True
16,6,1,23,8,0,2.9,6.04,0,0.693, True
16,6,1,24,7,0,3.09,6.23,0,0.528, True
16,6,1,25,7,1,2.37,5.51,1,0.336, True
16,6,1,26,6,1,1.62,4.76,1,0.456, True
16,6,1,27,6,1,1.21,4.36,1,0.448, True
16,6,1,28,5,0,4.93,1.78,1,0.589, False
16,6,1,29,6,1,3.59,0.45,1,0.488, True
16,6,1,30,6,0,4.02,0.88,1,0.477, False
16,6,1,31,7,1,3.27,0.13,1,0.496, True
16,6,1,32,7,1,4.45,1.31,1,0.491, True
16,6,1,33,6,1,2.76,5.9,1,0.598, True
16,6,1,34,6,0,6.25,3.11,0,0.768, True
16,6,1,35,5,1,4.59,1.45,0,0.925, False
16,6,1,36,6,0,6.07,2.93,0,0.635, True
16,6,1,37,6,0,2.99,6.14,1,0.848, False
16,6,1,38,7,1,0.35,3.49,1,0.621, True
16,6,1,39,7,1,5.01,1.86,0,0.907, False
16,6,1,40,8,0,3.19,0.04,0,0.63, True
16,6,1,41,8,0,1.48,4.62,0,0.776, True
16,6,1,42,7,0,1.33,4.47,0,0.539, True
16,6,1,43,7,1,3.48,0.34,1,0.416, True
16,6,1,44,6,0,3.63,0.49,1,1.016, False
16,6,1,45,7,0,2.22,5.36,0,0.744, True
16,6,1,46,7,1,4.15,1,1,0.672, True
16,6,1,47,6,0,1.01,4.15,1,2.816, False
16,6,1,48,7,1,1.25,4.39,0,4.117, False
16,6,1,49,8,1,2.98,6.12,1,0.875, True
16,7,0,0,5,1,4.77,4.77,1,0.56, True
16,7,0,1,5,0,1.59,1.59,0,0.454, True
16,7,0,2,4,1,1.36,1.36,1,0.531, True
16,7,0,3,4,0,3.94,3.94,0,0.939, True
16,7,0,4,3,1,1.31,1.31,1,0.557, True
16,7,0,5,3,0,1.61,1.61,1,0.677, False
16,7,0,6,4,0,4.32,4.32,0,0.496, True
16,7,0,7,4,1,4.21,4.21,0,1.275, False
16,7,0,8,5,0,2.29,2.29,0,0.608, True
16,7,0,9,5,0,3.06,3.06,0,0.512, True
16,7,0,10,4,0,6.08,6.08,0,0.592, True
16,7,0,11,4,1,4.24,4.24,0,0.523, False
16,7,0,12,5,1,5.07,5.07,1,0.398, True
16,7,0,13,5,1,1.51,1.51,1,0.613, True
16,7,0,14,4,1,2.27,2.27,0,0.534, False
16,7,0,15,5,0,1.97,1.97,0,0.744, True
16,7,0,16,5,0,1.88,1.88,0,0.547, True
16,7,0,17,4,1,3.98,3.98,1,0.579, True
16,7,0,18,4,1,2.97,2.97,1,0.379, True
16,7,0,19,3,0,0.18,0.18,0,0.462, True
16,7,0,20,3,0,2.1,2.1,0,0.691, True
16,7,0,21,2,0,5.02,5.02,1,0.563, False
16,7,0,22,3,1,4.09,4.09,0,0.867, False
16,7,0,23,4,0,5.53,5.53,1,0.715, False
16,7,0,24,5,0,2.09,2.09,0,0.574, True
16,7,0,25,5,0,5.66,5.66,0,0.584, True
16,7,0,26,4,1,2.12,2.12,1,0.512, True
16,7,0,27,4,0,3.69,3.69,0,0.461, True
16,7,0,28,3,0,2.39,2.39,1,1.008, False
16,7,0,29,4,0,3.48,3.48,0,0.576, True
16,7,0,30,4,0,5.52,5.52,0,0.509, True
16,7,0,31,3,0,5.99,5.99,0,0.571, True
16,7,0,32,3,1,3.56,3.56,1,0.475, True
16,7,0,33,2,1,5.31,5.31,1,0.547, True
16,7,0,34,2,0,5.96,5.96,0,0.533, True
16,7,0,35,1,0,1.34,1.34,0,0.808, True
16,7,0,36,1,1,0.26,0.26,1,0.445, True
16,7,0,37,1,0,5.73,5.73,1,0.637, False
16,7,0,38,2,1,2.62,2.62,0,0.533, False
16,7,0,39,3,0,2.1,2.1,0,0.677, True
16,7,0,40,3,1,5.54,5.54,1,0.467, True
16,7,0,41,2,1,1.12,1.12,1,1.016, True
16,7,0,42,2,1,2.4,2.4,1,0.558, True
16,7,0,43,1,0,3.16,3.16,0,0.499, True
16,7,0,44,1,1,4.44,4.44,1,0.504, True
16,7,0,45,1,1,0.71,0.71,0,0.845, False
16,7,0,46,2,0,0.54,0.54,0,0.675, True
16,7,0,47,2,0,5.24,5.24,1,0.499, False
16,7,0,48,3,1,1.92,1.92,1,0.539, True
16,7,0,49,3,0,3.25,3.25,0,0.525, True
17,0,0,0,20,1,3.94,3.94,1,1.018, True
17,0,0,1,20,0,4.45,4.45,0,0.885, True
17,0,0,2,19,1,0.89,0.89,1,0.624, True
17,0,0,3,19,0,0.8,0.8,0,0.619, True
17,0,0,4,18,1,4.75,4.75,1,0.576, True
17,0,0,5,18,0,3.4,3.4,0,0.605, True
17,0,0,6,17,1,6.04,6.04,1,0.562, True
17,0,0,7,17,1,5.99,5.99,1,0.557, True
17,0,0,8,16,0,5.73,5.73,0,0.517, True
17,0,0,9,16,0,0.44,0.44,0,0.581, True
17,1,1,0,20,0,3.52,0.37,1,1.848, False
17,1,1,1,21,0,4.49,1.35,0,1.2, True
17,1,1,2,21,1,6.27,3.13,0,1.258, False
17,1,1,3,22,0,1.34,4.48,1,1.122, False
17,1,1,4,23,1,4.88,1.73,0,1.629, False
17,1,1,5,24,0,1.89,5.03,0,1.034, True
17,1,1,6,24,1,3.24,0.1,1,0.754, True
17,1,1,7,23,1,2.41,5.55,1,0.754, True
17,1,1,8,23,0,3.94,0.8,0,0.738, True
17,1,1,9,22,0,2.91,6.05,1,0.757, False
17,2,1,0,9,1,2.83,5.97,0,1.92, False
17,2,1,1,10,1,1.48,4.62,0,1.272, False
17,2,1,2,11,1,2.48,5.62,0,0.912, False
17,2,1,3,12,1,1.88,5.02,0,1.389, False
17,2,1,4,13,1,4.35,1.21,0,1.464, False
17,2,1,5,14,0,0.41,3.56,0,1.176, True
17,2,1,6,14,1,3.18,0.03,0,1.709, False
17,2,1,7,15,0,0.41,3.56,1,1.165, False
17,2,1,8,16,1,2.52,5.66,0,0.992, False
17,2,1,9,17,1,2.92,6.06,1,0.685, True
17,2,1,10,17,1,4.65,1.51,0,0.973, False
17,2,1,11,18,1,1.34,4.48,1,0.872, True
17,2,1,12,18,1,3.25,0.1,0,0.925, False
17,2,1,13,19,0,2.47,5.61,0,0.989, True
17,2,1,14,19,0,0.05,3.19,0,0.843, True
17,2,1,15,18,0,5.07,1.93,0,1.232, True
17,2,1,16,18,0,0.76,3.91,0,0.8, True
17,2,1,17,17,1,2.15,5.29,1,0.986, True
17,2,1,18,17,1,3.11,6.26,1,0.749, True
17,2,1,19,16,0,4.6,1.46,0,0.714, True
17,2,1,20,16,1,4.41,1.26,1,1.826, True
17,2,1,21,15,1,4.1,0.96,0,0.728, False
17,2,1,22,16,1,3.82,0.67,1,0.706, True
17,2,1,23,16,1,1.94,5.09,0,1.24, False
17,2,1,24,17,1,0.15,3.29,1,0.6, True
17,2,1,25,17,1,4.38,1.24,0,0.797, False
17,2,1,26,18,0,2.34,5.48,0,0.77, True
17,2,1,27,18,1,0.91,4.05,1,1.061, True
17,2,1,28,17,1,4.81,1.67,1,1.01, True
17,2,1,29,17,1,0.6,3.74,0,0.885, False
17,2,1,30,18,1,5.06,1.92,1,0.88, True
17,2,1,31,18,0,2.96,6.1,0,0.773, True
17,2,1,32,17,0,2.72,5.86,0,0.922, True
17,2,1,33,17,0,5.35,2.21,1,0.842, False
17,2,1,34,18,1,0.24,3.38,1,1.37, True
17,2,1,35,18,0,6.03,2.89,1,0.968, False
17,2,1,36,19,0,1.95,5.09,0,0.704, True
17,2,1,37,19,0,1.79,4.93,0,0.578, True
17,2,1,38,18,0,5.95,2.81,0,0.72, True
17,2,1,39,18,1,0.01,3.15,1,0.76, True
17,2,1,40,17,0,5.51,2.37,0,0.866, True
17,2,1,41,17,0,5.08,1.94,0,0.792, True
17,2,1,42,16,0,4.01,0.87,1,1.341, False
17,2,1,43,17,0,2.46,5.6,0,0.688, True
17,2,1,44,17,1,3.14,6.28,1,0.706, True
17,2,1,45,16,0,4.58,1.43,0,0.634, True
17,2,1,46,16,0,0.19,3.34,0,0.722, True
17,2,1,47,15,0,1.39,4.53,1,0.922, False
17,2,1,48,16,0,0.63,3.77,0,0.746, True
17,2,1,49,16,0,4.53,1.39,0,0.709, True
17,3,0,0,5,1,0.98,0.98,1,1.528, True
17,3,0,1,5,1,4.04,4.04,0,0.832, False
17,3,0,2,6,0,0.79,0.79,0,0.717, True
17,3,0,3,6,0,3.97,3.97,0,0.642, True
17,3,0,4,5,1,4.66,4.66,1,2.186, True
17,3,0,5,5,1,0.2,0.2,1,0.845, True
17,3,0,6,4,0,4.46,4.46,0,0.698, True
17,3,0,7,4,0,0.44,0.44,0,1.325, True
17,3,0,8,3,1,1.98,1.98,0,0.832, False
17,3,0,9,4,1,5.66,5.66,1,1.872, True
17,3,0,10,4,1,2.21,2.21,1,0.736, True
17,3,0,11,3,0,2.96,2.96,0,0.778, True
17,3,0,12,3,0,1.02,1.02,1,0.987, False
17,3,0,13,4,0,3.28,3.28,0,0.725, True
17,3,0,14,4,0,1.55,1.55,0,1.805, True
17,3,0,15,3,0,3.86,3.86,0,1.01, True
17,3,0,16,3,1,0.56,0.56,1,1.234, True
17,3,0,17,2,0,3.35,3.35,0,0.8, True
17,3,0,18,2,0,2.23,2.23,0,0.842, True
17,3,0,19,1,1,4.1,4.1,0,1.194, False
17,3,0,20,2,0,5.39,5.39,1,1.488, False
